,label,text
3017,gastroesophageal reflux disease,"I often wake up with a throat that hurts or a voice that is rough. I have a sore throat all the time, and my breath smells bad. I often burp a lot."
3018,gastroesophageal reflux disease,"I feel like acid or food is coming back up into my throat. My chest hurts, and lying down makes it feel even more painful. After I eat, I often feel a burning in my chest or stomach and sometimes I vomit."
3019,gastroesophageal reflux disease,"After I eat, I feel sick and often vomit everything I just ate. I often have really bad stomach pain and awful heartburn."
3020,gastroesophageal reflux disease,"After I eat, my throat often feels like it's on fire. Sometimes I taste something bitter or sour that makes me feel ill."
3021,gastroesophageal reflux disease,I have a burning feeling in my chest and my stomach feels upset. I often throw up what I eat and have trouble swallowing because food gets stuck in my throat. My upper tummy hurts.
3022,gastroesophageal reflux disease,"I often have pain in my chest that goes to the back of my neck, jaw, and arm. I feel pressure and stress in my chest."
3023,gastroesophageal reflux disease,"I always have a sour taste in my mouth, even when my stomach doesn't have acid in it. I often get hiccups and feel like there's something stuck in my throat."
3024,gastroesophageal reflux disease,"Sometimes I have trouble swallowing food because my throat feels tingly, my breath smells bad, and my mouth tastes bad."
3025,gastroesophageal reflux disease,"I often get a stomach ache and heartburn, especially after eating spicy or fatty foods. I feel more chest pain when I bend forward or lie down. In addition, my chest is hurting a lot."
3026,gastroesophageal reflux disease,"I don't feel like eating and it's hard to swallow. I often feel full even after eating a small meal. I usually feel like my chest is burning, I feel sick to my stomach, and my throat feels strange."
3027,gastroesophageal reflux disease,"When I wake up, my voice is often scratchy and my throat hurts. My breath smells bad and my throat hurts all the time. I throw up a lot too."
3028,gastroesophageal reflux disease,"My throat feels like something is coming back up, like food or acid. When I lie down, my chest hurts more. I often get a burning feeling in my chest or stomach after eating and sometimes throw up."
3029,gastroesophageal reflux disease,I often feel bad after eating and throw up everything I ate. I always have really bad heartburn and really painful stomach.
3030,gastroesophageal reflux disease,"I often feel a burning sensation in my throat, especially after eating. Sometimes, I don't feel good because of the bitter or sour taste in my mouth."
3031,gastroesophageal reflux disease,I have a stomachache and my chest hurts. I often throw up after I eat and have trouble swallowing because food gets stuck in my throat. My stomach hurts.
3032,gastroesophageal reflux disease,"I often burp and belch a lot. I often have pain in my chest that goes to my arm, jaw, and the back of my neck. I feel like there's a heavy weight on my chest and I'm really stressed."
3033,gastroesophageal reflux disease,"Even when there is no acid in my stomach, I always have a sour taste in my mouth. I often feel like there's something stuck in my throat and I get the hiccups a lot."
3034,gastroesophageal reflux disease,"Sometimes, my throat feels funny, my breath smells bad, and my mouth tastes bad, which makes it hard for me to eat."
3035,gastroesophageal reflux disease,"I often get heartburn and indigestion, especially after eating spicy or greasy foods. When I bend forward or lay down, my chest pain gets worse. My chest is really hurting too."
3036,gastroesophageal reflux disease,"I don't want to eat and it's hard to swallow. Even when I eat small meals, I often still feel really full afterwards. I usually feel sick to my stomach, have a burning feeling in my chest, and feel a strange sensation in my throat."
3037,gastroesophageal reflux disease,I often wake up with a hoarse voice or a throat that hurts. I have a sore throat and really bad breath all the time. I often vomit.
3038,gastroesophageal reflux disease,"I feel like food or acid is coming back up into my throat. I feel more chest pain when I'm lying down. I often get heartburn and indigestion after eating, and I sometimes throw up."
3039,gastroesophageal reflux disease,"After I eat, I often feel sick and throw up everything I ate. I have a lot of pain in my stomach from acid reflux and it hurts a lot."
3040,gastroesophageal reflux disease,"After I eat, my throat often feels very hot. Sometimes I taste something bitter or sour, which makes me feel unwell."
3041,gastroesophageal reflux disease,"I feel a burning sensation in my chest and stomach. I often vomit after eating, and it's hard for me to swallow because food gets stuck in my throat. My upper stomach hurts."
3042,gastroesophageal reflux disease,"I often burp and belch. I often feel pain in my chest that goes to my arm, jaw, and neck. I feel like my chest is squeezing and I am feeling stressed."
3043,gastroesophageal reflux disease,"I always have a sour taste in my mouth, even when I haven't eaten anything sour. I often get hiccups and feel like I have something stuck in my throat."
3044,gastroesophageal reflux disease,"Sometimes I struggle to swallow food because my throat feels strange, my breath is not good, and I have a bad taste in my mouth."
3045,gastroesophageal reflux disease,"I often feel sick to my stomach and have a burning feeling in my chest, especially after eating spicy or fatty foods. When I bend forward or lie down, my chest hurts. Also, my chest is in a lot of pain."
3046,gastroesophageal reflux disease,I often get sick after eating and throw up everything I ate. I always have really bad heartburn and stomach pain.
3047,gastroesophageal reflux disease,"My throat feels really hot a lot of the time, especially after I eat. Sometimes, I taste something sour or bitter that makes me feel sick to my stomach."
3048,gastroesophageal reflux disease,"Even when my stomach doesn't have anything sour, I always have a sour taste in my mouth. I often feel like there's something stuck in my throat and I get hiccups a lot."
3049,gastroesophageal reflux disease,"I don't feel like eating and it's hard to swallow. I often feel full even after eating small meals. I often feel heartburn, nausea, and a tingly feeling in my throat."
3050,gastroesophageal reflux disease,I often get aburning sensation in my throat while and especially after eating. Sometimes this also leaves a sour or bitter taste in my mouth and I get nauseos beacuse of this
3051,gastroesophageal reflux disease,"I frequently have burning in my throat, especially after eating. Additionally, occasionally this leaves a harsh or sour taste in my mouth, which makes me queasy."
3052,gastroesophageal reflux disease,"I have heartburn and indigestion. I often vomit whatever I eat and have difficultly swallowing food, beacuse the food gets stuck in my throat. I have a nagging pain in my upper abdomen"
3053,gastroesophageal reflux disease,"I have indigestion and heartburn. I frequently throw up after eating, and I also have trouble swallowing because food gets trapped in my throat. There is a persistent ache in my upper abdomen."
3054,gastroesophageal reflux disease,"I have frequent belching and burping. I have chest pain that often radiates to the back of my neck, jaw and arm. I get a feeling of tightness and pressure on my chest"
3055,gastroesophageal reflux disease,"My burping and belching occur frequently. My jaw, arm, and back of my neck are frequently affected by chest discomfort that I suffer. I have pressure and tension in my chest."
3056,gastroesophageal reflux disease,"I have a persistent sour taste in my mouth, even when I haven't eaten anything acidic. I get frequent hiccups and a feeling of lump in my throat."
3057,gastroesophageal reflux disease,"Even after not eating anything acidic, there's a lingering aftertaste in my mouth. I frequently have lumps in my throat and hiccups."
3058,gastroesophageal reflux disease,"I have a chronic bad breath and a sour taste in my mouth, It sometimes gets difficult to swallow food because of this tingling sensation in my throat"
3059,gastroesophageal reflux disease,"I have persistent foul breath and a sour taste in my mouth. I also occasionally experience tingling in my throat, which makes it difficult for me to swallow meals."
3060,gastroesophageal reflux disease,"I get frequent heartburn and indigestion, especially eating spicy foods or fatty foods. I get chest pain that gets worse when I lie down or bend over. I also often have chest pain"
3061,gastroesophageal reflux disease,"I often have indigestion and heartburn, especially after consuming spicy or fatty foods. My chest hurts, and it hurts more when I bend down or lie down. I also frequently have chest discomfort."
3062,gastroesophageal reflux disease,"I have a loss of appetite and difficulty swallowing. I often have this persistent feeling of fullness, even after eating small meals. I usually throw up and get heartburn and a tingling sensation in my throat"
3063,gastroesophageal reflux disease,"My hunger has disappeared, and I'm having trouble swallowing. Even after eating modest meals, I frequently get this lingering sensation of fullness. Usually, when I throw up, I have heartburn and my throat feels tingly."
3064,gastroesophageal reflux disease,"I have a sore throat or hoarseness, especially in the morning. I have a chronic nagging pain in my throat and bad breath. I also have frequent belching"
3065,gastroesophageal reflux disease,"I wake up in the morning with a painful throat or hoarseness. I have foul breath and a persistent, bothersome sore in my throat. In addition, I frequently belch."
3066,gastroesophageal reflux disease,"I have a feeling of food or acid backing up into my throat. I chest pain which gets worse if I lie down. I get frequent heartburn or indigestion, after eating food and vomit it out"
3067,gastroesophageal reflux disease,"I feel like food or acid is getting stuck in my throat. I have chest discomfort, and lying down makes it worse. I frequently suffer indigestion or heartburn after eating and throw up the food."
3068,gastroesophageal reflux disease,I feel uneasiness after eating and usually vomit whatever I've eaten. I always have this pain in my abdomen and have really bad acid reflux
3069,gastroesophageal reflux disease,"After eating, I get queasy and frequently throw up the food I just ate. I have severe acid reflux and this constant ache in my belly."
3070,gastroesophageal reflux disease,"My throat frequently feels like it is burning, especially after eating. Additionally, I occasionally get a sour or bitter aftertaste, which causes me to feel queasy."
3071,gastroesophageal reflux disease,"I often have a burning sensation in my throat, especially after eating. In addition, I sometimes have a bitter or sour aftertaste that makes me sick."
3072,gastroesophageal reflux disease,"I have indigestion and heartburn. I frequently vomit everything I eat, and I have trouble swallowing food because it gets caught in my throat. My upper abdomen is bothering me."
3073,gastroesophageal reflux disease,"I get heartburn and indigestion. Food gets stuck in my throat when I swallow, and I usually throw up after eating anything. I have pain in my upper abdomen."
3074,gastroesophageal reflux disease,"My burping and belching are frequent. I frequently get chest discomfort that spreads to the back of my neck, jaw, and arm. I have pressure and tension in my chest."
3075,gastroesophageal reflux disease,"My belching and burping happen a lot. I often get pain in my chest that radiates to my jaw, arm, and back of my neck. My chest feels tense and compressed."
3076,gastroesophageal reflux disease,"Even when I don't have anything acidic in my stomach, I constantly have a sour taste in my mouth. I frequently have hiccups and a lump in my throat."
3077,gastroesophageal reflux disease,"I always get a sour sensation in my mouth, even when there's nothing acidic in my stomach. I often get a lump in my throat and hiccups."
3078,gastroesophageal reflux disease,"I always have foul breath and a sour taste in my mouth, and occasionally, the tingling in my throat makes it difficult to swallow meals."
3079,gastroesophageal reflux disease,"I constantly have bad breath, a bad taste in my mouth, and sometimes I have trouble swallowing food because of the tingling in my throat."
3080,gastroesophageal reflux disease,"I frequently have heartburn and indigestion, particularly after consuming spicy or fatty foods. When I lie down or stoop over, my chest discomfort worsens. My chest hurts quite a bit too."
3081,gastroesophageal reflux disease,"I have indigestion and heartburn a lot, especially after eating spicy or fatty foods. I have more soreness in my chest when I bend over or lie down. I also have severe chest pain."
3082,gastroesophageal reflux disease,"I don't feel like eating, and swallowing is challenging. Even after eating little meals, I frequently get this lingering sense of fullness. Typically, I have heartburn, nausea, and tingling in my throat."
3083,gastroesophageal reflux disease,"It hurts to swallow, and I don't feel like eating. I often have this lingering feeling of fullness even after eating little meals. I usually have nausea, tingling in my throat, and heartburn."
3084,gastroesophageal reflux disease,"I often wake up with a sore throat or a scratchy voice. My throat hurts constantly, and I also have poor breath. I also frequently burp."
3085,gastroesophageal reflux disease,I frequently wake up with a scratchy voice or painful throat. I have bad breath and a persistent sore throat. I also burp a lot.
3086,gastroesophageal reflux disease,"I feel as though acid or food is backing up into my throat. My chest hurts, and lying down makes it worse. After eating, I frequently have heartburn or indigestion and throw up."
3087,gastroesophageal reflux disease,It feels like food or acid is shoving its way back up my throat. Lying down only makes the pain in my chest worse. I often have heartburn or indigestion after eating and end up throwing up.
3088,gastroesophageal reflux disease,"After eating, I get queasy and frequently throw up everything I've eaten. I always get severe abdominal ache and have terrible acid reflux."
3089,gastroesophageal reflux disease,I always feel sick after eating and end up throwing up everything I've eaten. I always get excruciating pain in my abdomen and bad acid reflux.
3090,gastroesophageal reflux disease,"Especially after eating, my throat regularly feels like it is burning. I also occasionally get a bitter or sour aftertaste, which makes me feel sick."
3091,gastroesophageal reflux disease,"My throat burns all the time, especially after eating. The aftertaste is sometimes sour or unpleasant, and it makes me queasy."
3092,gastroesophageal reflux disease,"I have heartburn and indigestion. I regularly vomit everything I eat, and food gets stuck in my throat, making it difficult for me to swallow. I have a pain in my upper abdomen."
3093,gastroesophageal reflux disease,"I have indigestion and heartburn. Food frequently becomes lodged in my throat, making it difficult for me to swallow, and I frequently throw up after eating anything. I'm experiencing upper abdominal ache."
3094,gastroesophageal reflux disease,"Belching and burping are common in me. I often get chest pain that radiates to the back of my neck, my jaw, and my arm. In my chest, there is pressure and stress."
3095,gastroesophageal reflux disease,"I'm prone to burping and belching. I frequently get discomfort in my chest that travels to my jaw, arm, and back of my neck. There's tightness and pressure in my chest."
3096,gastroesophageal reflux disease,"I get a sour taste in my mouth all the time, even when there is nothing acidic in my stomach. I often get the hiccups and have a lump in my throat."
3097,gastroesophageal reflux disease,"Even when nothing acidic is in my stomach, I constantly have a sour taste in my mouth. I frequently experience a lump in my throat and the hiccups."
3098,gastroesophageal reflux disease,"I periodically find it challenging to swallow food due to the tingling in my throat, bad breath, and bad taste in my mouth."
3099,gastroesophageal reflux disease,"Every now and again, I have trouble swallowing meals because of my foul smell, taste, and tingling in my throat."
3100,gastroesophageal reflux disease,"regularly have indigestion and heartburn, especially after eating spicy or fatty foods. My chest pain is worse when I hunch over or lie down. Additionally, my chest hurts a lot."
3101,gastroesophageal reflux disease,"frequently get heartburn and indigestion, especially after consuming spicy or fatty foods. I have more discomfort in my chest when I bend over or lie down. I also get a lot of chest pain."
3102,gastroesophageal reflux disease,"I'm not in the mood to eat, and swallowing is difficult. I often have this lingering feeling of fullness even after little meals. My typical symptoms include heartburn, nausea, and throat tingling."
3103,gastroesophageal reflux disease,"I'm not feeling like eating, and it hurts to swallow. Even after little meals, I frequently get this lingering sensation of fullness. My usual symptoms include tingling in my throat, nausea, and heartburn."
3104,gastroesophageal reflux disease,I frequently get a scratchy voice or a painful throat when I wake up. I have bad breath and a continual sore throat. I also vomit a lot.
3105,gastroesophageal reflux disease,"When I wake up, I usually have a scratchy voice or a sore throat. I always have a sore throat and foul breath. I also throw up a lot."
3106,gastroesophageal reflux disease,My throat feels as though food or acid is backing up. Lying down only makes my chest pain more. I regularly have heartburn or indigestion after eating and puke up.
3107,gastroesophageal reflux disease,"It feels like food or acid is backing up in my throat. My chest hurts even more while I'm lying down. After eating, I frequently have heartburn or indigestion and throw up."
3108,gastroesophageal reflux disease,I often feel sick after eating and puke up the entire meal. I constantly get excruciating acid reflux and severe stomach pain.
3109,gastroesophageal reflux disease,"After eating, I frequently feel unwell and throw up the entire meal. I have terrible acid reflux and severe stomach discomfort all the time."
3110,gastroesophageal reflux disease,"My throat often feels like it is burning, especially after eating. A bitter or sour aftertaste that I occasionally experience also makes me feel unwell."
3111,gastroesophageal reflux disease,"Especially after eating, my throat frequently feels like it's burning. I also get occasional sick feeling after tasting something sour or harsh."
3112,gastroesophageal reflux disease,"I have indigestion and heartburn. I frequently vomit everything I eat, and it is hard for me to swallow since food gets caught in my throat. My upper abdomen is in discomfort."
3113,gastroesophageal reflux disease,"I get heartburn and indigestion. Every meal I eat makes me regularly throw up, and I have trouble swallowing because food gets stuck in my throat. My ache is in my upper abdomen."
3114,gastroesophageal reflux disease,"My tendency is to belch and burp frequently. I frequently get chest pain that spreads to my arm, jaw, and the back of my neck. There is pressure and stress in my chest."
3115,gastroesophageal reflux disease,"I have a habit of belching and burping a lot. My arm, mouth, and back of my neck all commonly ache in addition to my chest. My chest feels stressed and under strain."
3116,gastroesophageal reflux disease,"Even when I don't have anything acidic in my stomach, I constantly have a sour taste in my mouth. I frequently have a lump in my throat and the hiccups."
3117,gastroesophageal reflux disease,"I always get a sour sensation in my mouth, even when there's nothing acidic in my stomach. I get the hiccups and a lump in my throat quite often."
3118,gastroesophageal reflux disease,"Periodically, the tingling in my throat, poor breath, and bad taste in my mouth make it difficult for me to swallow meals."
3119,gastroesophageal reflux disease,"Occasionally, I have trouble swallowing food because of the tingling in my throat, terrible breath, and bad taste in my mouth."
3120,gastroesophageal reflux disease,"I routinely experience heartburn and indigestion, particularly after consuming spicy or fatty foods. When I lean forward or lie down, my chest discomfort becomes worse. My chest hurts a lot as well."
3121,gastroesophageal reflux disease,"I have indigestion and heartburn all the time, especially after eating spicy or fatty foods. My chest pain is worse when I lie down or lean forward. I also get a lot of chest pain."
3122,gastroesophageal reflux disease,"I don't feel like eating, and swallowing is challenging. Even after little meals, I frequently get this lingering sensation of fullness. My normal symptoms include nausea, heartburn, and tingling in my throat."
3123,gastroesophageal reflux disease,"It hurts to swallow, and I don't feel like eating. I often get this lingering feeling of fullness, even after little meals. My typical symptoms include tingling in my throat, heartburn, and nausea."
3124,gastroesophageal reflux disease,"I regularly wake up with a scratchy voice or a sore throat. My throat is constantly irritated, and I have horrible breath. I frequently throw up."
3125,gastroesophageal reflux disease,My throat hurts or my voice is scratchy when I wake up. I have terrible breath and a continually sore throat. I vomit a lot.
3126,gastroesophageal reflux disease,"It feels like food or acid is backing up in my throat. My chest discomfort only becomes worse while I'm lying down. After eating, I frequently have heartburn or indigestion and throw up."
3127,gastroesophageal reflux disease,My throat feels as though food or acid is backing up. I find that laying down simply makes my chest pain worse. I often get indigestion or heartburn after eating and puke up.
3128,gastroesophageal reflux disease,"After eating, I frequently feel unwell and throw up the entire meal. I suffer from painful acid reflux and excruciating stomach discomfort all the time."
3129,gastroesophageal reflux disease,I often feel sick after eating and end up throwing up the entire meal. Every day I deal with terrible acid reflux and agonizing stomach ache.
3130,gastroesophageal reflux disease,"Especially after eating, my throat frequently feels scorching. I occasionally get a bitter or sour aftertaste that makes me feel sick."
3131,gastroesophageal reflux disease,"I often have a burning sensation in my throat, especially after eating. Every now and again I get sick feeling aftertaste, either sour or bitter."
3132,gastroesophageal reflux disease,"I have heartburn and indigestion. I regularly throw up everything I eat, and swallowing is difficult for me since food gets stuck in my throat. I'm experiencing pain in my upper abdomen."
3133,gastroesophageal reflux disease,"I have indigestion and heartburn. Every meal I eat makes me frequently throw up, and I have trouble swallowing because food gets trapped in my throat. Upper abdominal ache is what I'm feeling."
3134,gastroesophageal reflux disease,"I have a tendency to burp and belch regularly. I often get chest discomfort that radiates to my arm, jaw, and neck. My chest feels tight and stressed."
3135,gastroesophageal reflux disease,"My habit is to frequently burp and belch. I frequently get pain in my chest that travels to my jaw, neck, and arm. My chest is constricted and tense."
3136,gastroesophageal reflux disease,"I always get a sour taste in my mouth, even when I don't have anything acidic in my stomach. I regularly have the hiccups and a knot in my throat."
3137,gastroesophageal reflux disease,"Even when there is nothing acidic in my stomach, I always have a sour sensation in my mouth. I get a lump in my throat and the hiccups on a daily basis."
3138,gastroesophageal reflux disease,"I occasionally have trouble swallowing food because of the tingling in my throat, terrible breath, and bad taste in my mouth."
3139,gastroesophageal reflux disease,"I sometimes experience horrible breath, tingling in my throat, and awful taste in my mouth when I try to swallow food."
3140,gastroesophageal reflux disease,"I frequently have indigestion and heartburn, especially after eating spicy or fatty foods. My chest hurts when I lean forward or while I'm lying down. Additionally, my chest hurts a lot."
3141,gastroesophageal reflux disease,"I often have heartburn and indigestion, especially after consuming spicy or fatty foods. Lying down or leaning forward causes pain in my chest. I also get a lot of chest pain."
3142,gastroesophageal reflux disease,I regularly feel sick after eating and puke up the entire meal. I constantly get horrible acid reflux agony and stomach discomfort.
3143,gastroesophageal reflux disease,"After eating, I frequently feel unwell and throw up the entire meal. I have terrible acid reflux pain and stomach discomfort all the time."
3144,gastroesophageal reflux disease,"My throat often feels like it's on fire, especially after eating. I occasionally get an aftertaste that is sour or bitter and makes me feel nauseous."
3145,gastroesophageal reflux disease,"I frequently have a burning sensation in my throat, especially after eating. Every now and again, I get a sickening aftertaste that's bitter or sour."
3146,gastroesophageal reflux disease,"Even when I don't have anything acidic in my stomach, I constantly have a sour taste in my mouth. I frequently have a lump in my throat and the hiccups."
3147,gastroesophageal reflux disease,"I can't get rid of the sour taste in my mouth, not even when there's nothing like acid reflux. My throat hurts a lot and I have hiccups all the time."
3148,gastroesophageal reflux disease,"I'm not in the mood to eat, and swallowing is difficult. I often have this lingering feeling of fullness even after little meals. My typical symptoms include heartburn, nausea, and throat tingling."
3149,gastroesophageal reflux disease,"I have trouble swallowing, and I'm not in the mood to eat. I frequently feel satisfied for a long time, even after little meals. Heartburn, nausea, and tingling in my throat are the usual sensations I experience."
3150,drug reaction,I can taste metal in my mouth and my sense of taste and smell seems different. I often have really bad pain in my joints and muscles.
3151,drug reaction,"I often have headaches and migraines, and I've been struggling to sleep. My muscles have been twitching and shaking. Sometimes I feel dizzy."
3152,drug reaction,I have a high temperature and feel really dizzy and like I might faint. My heart is racing and I feel very mixed up. I can't think clearly and everything feels fuzzy.
3153,drug reaction,I have red spots on my skin that sometimes peel off. This makes me more likely to get sick. Sometimes my fingers move by themselves and shake a little bit.
3154,drug reaction,"I feel very sick to my stomach and my chest hurts. Lately, I have been feeling pain in my chest. I feel very uncomfortable and sweat a lot."
3155,drug reaction,"I feel like scratching my whole body because it itches, and I have red spots on my chest and back. Sometimes my skin gets dry and I get marks on my body."
3156,drug reaction,I am losing my hair and my hair feels different than before. My scalp is dry and itchy and I have more dandruff than usual. My skin is getting really dry too.
3157,drug reaction,My interest in sex is lower and I'm having trouble being sexually active. I feel dizzy and confused a lot and my mind feels foggy.
3158,drug reaction,My period is different than usual and I have discharge from my vagina that I didn't expect. I have times when my mood changes a lot and I feel upset.
3159,drug reaction,"I have gained a lot of weight and have become very overweight.  My taste for food is different, and I want to eat different things now."
3160,drug reaction,I find it hard to focus and my mind is not very clear. I forget things a lot and have trouble remembering in general.
3161,drug reaction,"I notice that my sense of taste and smell has changed, and I also have a metallic taste in my mouth. Sometimes I have really bad pain in my joints and muscles."
3162,drug reaction,I have migraines and headaches and it's hard for me to fall asleep. My muscles have been shaking and moving uncontrollably. I feel dizzy sometimes.
3163,drug reaction,"I feel dizzy and light-headed when I have a fever. I feel confused and my heart is beating fast. I have trouble thinking clearly, and everything looks blurry."
3164,drug reaction,Sometimes my skin comes off in pieces because of the rashes I have. This puts me at higher risk of getting sick. - I feel my hands shaking and trembling sometimes.
3165,drug reaction,"I feel really sick and my chest hurts. Lately, I have been feeling pain in my chest. I frequently get cold and feel very anxious."
3166,drug reaction,I have red spots on my chest and back and my whole body is itchy. Sometimes my skin gets dry and it leaves marks on my body.
3167,drug reaction,"My hair feels different, and I'm losing hair. My head is itchy and my dandruff is getting worse because my scalp is dry. My skin is getting very dry too."
3168,drug reaction,"I don't want to have sex as much, and it's more difficult for me to do sexual things. I often feel confused and dizzy."
3169,drug reaction,"My period is different this month, and I noticed some unusual discharge from my vagina. I often have changes in my moods and sometimes feel agitated."
3170,drug reaction,I've put on a lot of weight and now I am very heavy. I sometimes feel hungry for different foods and I want different things.
3171,drug reaction,"I have a hard time staying focused, and my thinking is not very clear. I have a hard time remembering things and often forget stuff."
3172,drug reaction,My tongue tastes like metal and my sense of taste and smell have changed. Sometimes I have sudden muscle and joint pain.
3173,drug reaction,"I get headaches and migraines, and I can't sleep well. I have been shaking and twitching all over my body. Sometimes I feel dizzy."
3174,drug reaction,"When I have a fever, I feel dizzy and lightheaded. I feel my heart beating fast, and my head is very confused. I can't think well and everything looks a little blurry."
3175,drug reaction,Sometimes my skin breaks and comes off because of an allergy. I am more likely to get sick. Sometimes I get shaky and my hands start to tremble.
3176,drug reaction,"There is both chest pain and feeling very sick. Lately, I've had pain in my chest. I shake a lot and feel very worried."
3177,drug reaction,I have an itchy feeling all over my body and I have red rashes on my back and chest. Sometimes my skin gets dry and I can get marks on my body.
3178,drug reaction,My hair is falling out and it feels different. My dandruff is getting worse and my scalp is dry and itchy. My skin is getting really dry too.
3179,drug reaction,I don't feel like having sex anymore and it's hard for me to do it. I often feel confused and have trouble focusing.
3180,drug reaction,I have noticed a change in my period and some unusual discharge from my vagina. Sometimes I get easily annoyed and my feelings change a lot.
3181,drug reaction,I have gained a lot of weight and am now very overweight. I want different things and I like different kinds of food.
3182,drug reaction,I can't think clearly and have trouble concentrating. I often forget things and have trouble remembering them.
3183,drug reaction,My tongue tastes like metal and things don't smell or taste the same. Sometimes have really bad joint and muscle ache.
3184,drug reaction,"I have migraines and headaches, and I'm having trouble sleeping. I have been shaking all over. Sometimes I feel dizzy."
3185,drug reaction,I feel sick and lightheaded when I have a fever. I feel confused and my heart is beating fast. I'm finding it hard to think clearly and everything seems blurry.
3186,drug reaction,"Sometimes my skin peels off because of my rashes. I am more likely to get sick. Sometimes, my hands start shaking and I feel trembly."
3187,drug reaction,The person feels very sick and their chest hurts a lot. My chest hurts recently. I feel really scared and shake all the time.
3188,drug reaction,"I have red and itchy skin on my back, chest, and all over my body. Sometimes my skin is dry and flaky, and it often leaves marks on my body."
3189,drug reaction,My hair is falling out and it doesn't feel the same anymore. My head is very itchy and has a lot of dandruff. It's getting even worse. My skin is getting really dry too.
3190,drug reaction,"I don't want to have sex anymore, and it's hard for me to do it. I often feel confused and have trouble thinking clearly."
3191,drug reaction,"I've noticed that my period is different this month, and I have an unusual discharge from my vagina. Sometimes I get angry and my feelings change often."
3192,drug reaction,I have gotten heavier and am now very big. I want a lot of things and I feel like doing a lot of things.
3193,drug reaction,I can't think clearly and have a hard time paying attention. I often forget things and have trouble remembering.
3194,drug reaction,"My tongue also tastes and smells different, like metal. can cause severe pain in your joints and muscles."
3195,drug reaction,"I get headaches and migraines, and I find it hard to sleep. I've been feeling really cold and shaky all over. Sometimes I feel dizzy."
3196,drug reaction,"When I have a fever, I feel sick and dizzy. My heart is beating hard, and my mind is really confused. I feel a bit confused and it's hard for me to think clearly."
3197,drug reaction,"Sometimes, my skin can start to peel because of my rashes. I am more likely to get sick because of this. Sometimes my hands start shaking."
3198,drug reaction,"There is a pain in the chest and feeling very sick. Lately, my chest hurts. I shake a lot and feel really worried."
3199,drug reaction,"I have a lot of itching all over my body and red rashes on my back and chest. Sometimes my skin gets dry and flaky, and that can cause body stains."
3200,drug reaction,"I have a metallic taste in my mouth, and also have a sense of change of taste and smell. Sometimes get very unbearable joint pain and muscle pain"
3201,drug reaction,"My mouth tastes metallic, and my perception of taste and smell has changed. Get excruciating joint and muscular ache occasionally."
3202,drug reaction,"I have headaches and migraines, have been having difficulty sleeping. I have been having muscle twitching and tremors. Sometimes I get lightheaded"
3203,drug reaction,"Along with headaches and migraines, I've been having trouble falling asleep. I've been experiencing tremors and twitches in my muscles. I occasionally feel dizzy."
3204,drug reaction,I have fever and feel very dizzy and lightheaded. My heart is beating very fast and I feel very confused. I am not able to think very clearing and everything feels very foggy
3205,drug reaction,"I feel quite lightheaded and dizzy and I have a temperature. My heart is racing, and I'm feeling really disoriented. I feel like everything is so hazy and I can't think clearly."
3206,drug reaction,I have rashes on my skin and these flake off from time to time. This leaves me prone to infection. My fingers start twitching and sometimes I experience tremors.
3207,drug reaction,"I occasionally have rashes on my skin that flake off. I am therefore vulnerable to infection. My fingers begin to twitch, and occasionally I have tremors."
3208,drug reaction,I feel very nauseous and have chest pain. Recently I have been experiencing chest pain. I feel very uneasy and often sweat profusely
3209,drug reaction,I have terrible nausea and chest discomfort. I have been having chest pains lately. I am really nervous and frequently perspire a lot.
3210,drug reaction,"I have itching all over my body, and rashes in my chest and back. I get flaky skin from time to time and often this leaves marks on my body."
3211,drug reaction,"I have rashes on my back and chest, and my entire body is itching. I occasionally have flaky skin, which frequently creates markings on my body."
3212,drug reaction,I have hair loss and there is a significant change in the texture of my hair. I have dry and itchy sclap and increased dandruff. My skin is also getting very dry
3213,drug reaction,"My hair's texture has significantly changed, and I'm experiencing hair loss. My scalp is itchy and dry, and my dandruff has grown. Also, my skin is becoming really dry."
3214,drug reaction,I am experiencing a decrease in my sex drive and difficulty to fucntion sexually. I feel very light headed and confused and often experince brain fog
3215,drug reaction,"My sex desire is waning, and I'm having trouble functioning sexually. I frequently have brain fog and feel quite dizzy and disoriented."
3216,drug reaction,I am experiencing changes in my menstrual cycle and unexpected vaginal discharge. I often get mood swings and feel agitated from time to time
3217,drug reaction,"My menstrual cycle is changing, and I'm having unexpected vaginal discharge. I frequently have mood swings and occasionally feel irritated."
3218,drug reaction,I have experinenced significant weight gain and become very obese. I have changes in my appetite and cravings for different foods
3219,drug reaction,I've gained a lot of weight and am now quite fat. My hunger and my desires for certain meals fluctuate.
3220,drug reaction,I have difficulty in maintianing concentration and very low mental clarity. I often forget things and in general have difficulty remembering things
3221,drug reaction,I struggle to stay focused and have very little mental clarity. I have trouble remembering things in general and frequently forget stuff.
3222,drug reaction,"In addition to experiencing a change in taste and fragrance, I also have a metallic aftertaste in my tongue. occasionally get excruciating joint and muscular pain"
3223,drug reaction,"Not only has the scent and flavor changed, but my tongue is left with a metallic aftertaste. can experience severe pain in your joints and muscles"
3224,drug reaction,"I suffer migraines and headaches, and I've been having trouble falling asleep. My muscles have been trembling and twitching. I sometimes feel dizzy."
3225,drug reaction,"In addition to getting headaches and migraines, I've been having problems sleeping. My body has been jerking and shaking. There are moments when I feel lightheaded."
